reference,2502171179,2503982036,2509276000,2509276001,2509276002,2509601031,2509601041,2509601046,2510065008,2510065011,2510065028,2515154130,2517093012,2519899636,2523231023,2551306140,2556921603,2561511149,2563366763,2574179776,2574179777,2588254304,2616644818,2616645036,2619619006,2619619007,2619619009,2619619092,2622736501,2675903221,2675903232,2681813549,2695420972,2695420979,2716884990,2718217747,2718217812,2718217850,2718217928,2718217948,2718218091,2718218442,2721755529,2724679732,2728369621,2731957717,2770939501,2772190739,2791354970,2841412109,2910277695,2911654447,2911658885,2911672189,2911680932,2911685121,2911689423,2911706278,2911728605,2911948674,2915080438,2917530833,2920755722,2920780691,2920829172,2920833842,2920838192,2923862544,2923875786,2923884989,2923893812,649633031,BLIH01.fasta,BLII01.fasta,BLIK01.fasta,GCF_000016425.1_ASM1642v1_genomic,GCF_000018265.1_ASM1826v1_genomic,GCF_000020585.3_ASM2058v3_genomic,GCF_000161795.2_ASM16179v2_genomic,GCF_000264455.2_ASM26445v2_genomic,GCF_000429125.1_ASM42912v1_genomic,GCF_000723205.1_FAGA1_genomic,GCF_000817775.2_ASM81777v2_genomic,GCF_001310225.1_ASM131022v1_genomic,GCF_001767235.1_ASM176723v1_genomic,GCF_001877055.1_ASM187705v1_genomic,GCF_002776575.1_ASM277657v1_genomic,GCF_003054475.1_ASM305447v1_genomic,GCF_003352105.1_ASM335210v1_genomic,GCF_003612775.1_ASM361277v1_genomic,GCF_006385555.1_ASM638555v1_genomic,GCF_008121535.1_ASM812153v1_genomic,GCF_008824145.1_ASM882414v1_genomic,GCF_009176705.1_ASM917670v1_genomic,GCF_009938185.1_ASM993818v1_genomic,GCF_009938225.1_ASM993822v1_genomic,GCF_014023275.1_ASM1402327v1_genomic,GCF_014279975.1_ASM1427997v1_genomic,GCF_014280235.1_ASM1428023v1_genomic,GCF_016803985.1_ASM1680398v1_genomic,GCF_018141105.1_ASM1814110v1_genomic,GCF_018282095.1_ASM1828209v1_genomic,GCF_900141855.1_IMG-taxon_2622736519_genomic,JABTEL01.fasta,JACNMJ01.fasta,JAEPJQ01.fasta,JAFLND01.fasta,JAGJEC01.fasta,LCTZ01.fasta,LQZQ01.fasta,MSMP01.fasta,QFFG01.fasta,QFRI01.fasta,QFZQ01.fasta,RBCJ01.fasta,SZQF01.fasta,VATY01.fasta,VDCS01.fasta,VEVQ02.fasta,VKDC01.fasta,VLNR01.fasta,VTZU01.fasta,WOWS01.fasta,WUDS01.fasta,
GCF_000723205.1_FAGA1_genomic,79.83,82.06437499999998,nan,nan,nan,82.8775,83.83125000000001,84.745,81.7075,nan,79.27,nan,81.6585454545455,nan,88.705,86.96058823529413,89.25826086956522,88.26,nan,nan,89.0560606060606,nan,83.00833333333331,nan,82.8057142857143,83.6975,84.81125,89.77619047619046,82.5,80.5475,80.5475,87.93733333333336,nan,nan,87.06142857142856,83.62249999999999,81.45,nan,81.46,nan,nan,nan,81.09000000000002,nan,nan,nan,82.1675,86.0748837209302,87.8450776053215,79.27,89.20578947368419,82.75,82.75,82.47,80.34,82.47,82.47,84.58,82.47,nan,87.26464285714287,85.89999999999999,82.75,82.75,82.75,80.34,80.34,82.75,82.75,84.58,84.58,89.60842105263156,87.64121212121213,87.60129032258065,89.83500000000001,82.845,83.1975,nan,82.3425,nan,88.78421052631577,98.37414893617023,87.0,90.22666666666665,82.55750000000002,82.82499999999997,80.85000000000001,84.61999999999998,82.02,83.1975,nan,85.52600000000001,nan,nan,nan,nan,84.75166666666667,82.6075,81.98,82.18500000000002,82.34499999999997,82.79999999999998,88.62761904761908,87.29715909090909,85.94666666666666,87.43878787878785,87.53272727272727,89.862,88.21799999999999,84.50692307692307,86.68473684210528,88.94129032258063,87.439375,85.1542857142857,87.3125,88.85342105263159,89.94800000000001,89.35898305084744,88.25304347826086,84.95692307692308,90.84333333333336,89.37375,88.92574074074075,86.09788888888889,
GCF_000817775.2_ASM81777v2_genomic,nan,88.32416666666666,nan,nan,nan,86.79142857142855,81.9,87.755,86.39555555555557,90.193,nan,nan,84.666,87.95,nan,85.94,91.96,nan,nan,84.2,85.49,nan,84.625,nan,84.715,nan,87.78,91.96,nan,86.32,86.49,91.96,nan,nan,84.62,83.8,nan,nan,nan,79.59,80.18,80.52,nan,nan,85.38,80.37,86.51,84.26,86.47,nan,91.96,nan,nan,nan,nan,nan,nan,nan,nan,84.2975,83.54,81.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,91.87999999999998,82.64,nan,83.22,82.71,82.71,81.34,89.64,81.54,82.61,87.0,94.94667966290994,85.41,87.57,83.925,nan,87.86875,nan,82.17,84.2975,86.84363636363635,83.6,85.41999999999999,80.17090909090908,80.74,87.8111111111111,85.55499999999999,90.3025,82.36928571428572,82.13999999999999,nan,91.96,83.18,86.74,86.81,85.22,91.96,84.96,82.64,83.0,84.26,86.47,83.7,81.41,82.82,83.75,86.21,81.92,84.27,81.92,85.15,82.46,87.0,
GCF_001310225.1_ASM131022v1_genomic,79.89,81.0825,nan,nan,nan,79.36,83.61250000000001,81.43,82.46,nan,79.57,nan,82.00999999999999,nan,87.06538461538463,87.712,91.49111111111112,82.96,nan,nan,88.43882352941175,nan,84.38333333333334,nan,83.76,84.63,84.56,90.914,79.33,80.53,80.53,88.59961538461539,nan,nan,87.495,84.05,80.51,nan,81.61,nan,nan,nan,80.74,nan,nan,nan,85.42,91.72694444444443,90.58942028985504,79.57,88.92272727272727,79.62,79.62,79.4,79.51,79.4,79.4,80.25,79.4,nan,87.172,85.64,79.62,79.62,79.62,79.51,79.51,79.62,79.62,80.25,80.25,89.78966666666666,89.25,89.81615384615385,89.954,86.54,82.52999999999999,nan,80.62,nan,89.49882352941175,90.2266666666667,85.41,96.88803278688523,80.62,86.74,80.79,80.72000000000001,82.75,82.52999999999999,nan,85.52600000000001,nan,nan,nan,nan,82.83999999999999,81.19,81.08,83.49,82.2,80.54999999999998,88.87142857142857,89.507,87.30648648648646,86.89886363636363,86.792,91.12555555555556,87.72642857142856,85.17,84.6507142857143,88.96804878048782,85.69514285714286,84.43,89.94166666666668,87.87575757575758,91.60000000000001,87.35702702702697,87.4111764705882,84.07333333333334,88.99944444444445,89.47,88.90320000000001,87.42261904761901,
GCF_001767235.1_ASM176723v1_genomic,nan,87.72240000000004,nan,nan,nan,88.58210526315789,81.88,90.68799999999999,87.64290322580645,94.00857142857141,nan,nan,83.81599999999999,84.145,nan,81.34,81.06,nan,nan,82.36500000000001,81.64,nan,87.66,nan,87.99,nan,87.32,80.76,nan,84.28,84.28,80.18,nan,nan,nan,84.18,nan,nan,nan,82.94,83.07,79.58,nan,nan,81.11,80.09,84.755,83.82,80.90999999999998,nan,80.76,nan,nan,nan,nan,nan,nan,nan,nan,85.78874999999996,82.18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79.582,83.91,nan,85.4,80.65499999999999,80.53499999999998,86.68199999999999,87.025,nan,82.07,82.55750000000002,87.57,80.62,93.06961155747857,80.18299999999999,nan,91.57378378378378,nan,81.25000000000001,85.78874999999996,91.75682926829269,81.24199999999999,84.27999999999999,81.34583333333333,83.49,88.28875000000001,86.86750000000002,88.14833333333335,82.06571428571426,80.47000000000001,nan,80.76,81.82,81.7,81.52,81.27,80.73,81.39,82.97,82.55,83.82,80.98,83.82,81.82,81.45,80.4,81.88,84.88,84.6,80.98,80.25,81.34,81.7,
GCF_001877055.1_ASM187705v1_genomic,83.27,81.42299999999999,nan,nan,nan,80.30999999999997,nan,81.97,81.88000000000002,80.814,83.84000000000006,nan,82.33400000000002,83.626,nan,85.01,86.02999999999999,82.08500000000001,nan,80.502,83.09,nan,82.77,nan,82.98,nan,85.42,86.77999999999999,81.97,83.08100000000002,83.026,85.92,nan,nan,nan,86.16,82.61000000000003,80.334,80.126,nan,80.08,80.65909090909093,81.875,nan,81.464,81.66,82.955,85.63,82.90000000000002,83.84000000000006,86.49,84.06,84.06,82.095,81.915,84.24000000000001,82.095,84.06,82.095,81.11624999999995,84.01,86.54,84.06,84.06,84.06,81.915,81.915,84.06,84.06,84.06,84.06,85.87000000000002,82.29,nan,81.648,87.28463768115947,86.2114772727273,81.27199999999999,81.76299999999999,82.56666666666663,82.42,82.82500000000002,83.929,86.74,80.174,74.18577586206897,79.808,82.20000000000002,83.67,85.48540322580646,81.11624999999995,80.03800000000001,85.96021164021164,80.87400000000004,82.948,81.24600000000001,81.36333333333333,82.04499999999999,81.467,86.39625,85.22918367346934,nan,86.49,83.82,83.09,82.35,83.39,87.07,87.64,nan,83.55,85.92,82.72,nan,82.22,87.32,86.21,86.46,82.2,nan,85.88,85.3,83.61,83.64,
GCF_002776575.1_ASM277657v1_genomic,85.925,nan,nan,nan,85.98,nan,79.75,nan,nan,nan,86.99000000000001,88.57,83.32499999999997,nan,83.53,81.84,79.96,nan,79.49,88.17,81.11,nan,81.95,nan,81.17,nan,nan,79.98,85.14,82.24,82.24,80.48,nan,nan,nan,85.37899999999999,86.30999999999996,85.16320000000002,85.30299999999998,85.60000000000001,83.505,82.735,85.55399999999999,79.64,82.97,83.36000000000001,83.59,nan,81.21499999999999,86.99000000000001,79.54,84.77666666666666,84.77666666666666,85.25,84.61333333333333,85.215,84.76,84.97000000000001,85.25,82.77437500000002,nan,nan,84.5,84.77666666666666,83.95,84.63999999999999,84.63999999999999,84.77666666666666,84.5,84.90666666666665,84.93,81.89,nan,nan,82.84,nan,nan,83.44200000000001,nan,86.58999999999999,81.16,80.85000000000001,nan,80.77,nan,79.80799999999999,92.79233928571429,nan,85.17365384615385,nan,82.77437500000002,88.5,nan,83.25,82.72260869565216,83.01916666666669,nan,nan,nan,nan,nan,86.575,81.65,nan,nan,81.04,81.8,83.93,83.36,79.33,nan,nan,81.07,79.59,nan,nan,81.67,86.25999999999999,nan,80.77,nan,nan,81.96,81.43,
GCF_003054475.1_ASM305447v1_genomic,nan,86.33189024390245,nan,nan,nan,88.69615384615385,82.21,86.86583333333334,87.5882692307692,77.71766666666666,nan,nan,84.78400000000002,84.325,nan,80.8,80.38,nan,nan,82.3475,81.13,nan,86.78,nan,86.78,nan,86.27,79.86,nan,83.905,83.905,79.75,nan,nan,nan,nan,nan,nan,nan,82.46000000000001,82.97000000000001,81.25,nan,nan,82.33000000000001,84.94,84.70500000000001,84.62,85.94000000000003,nan,79.86,nan,nan,nan,nan,nan,nan,nan,nan,85.09750000000005,82.58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,79.13400000000003,84.37,nan,86.96499999999999,81.435,81.305,89.29999999999997,87.65249999999999,82.37000000000002,81.62,84.61999999999998,87.86875000000002,80.72000000000001,92.01666666666665,82.20000000000002,nan,97.69676098506581,nan,81.075,85.09750000000005,93.77583333333334,82.07800000000002,86.71999999999994,81.12458333333338,81.05399999999996,87.35257812499998,87.38583333333332,87.8008333333333,81.17178571428575,82.20499999999998,nan,79.86,81.31,81.98,86.21,80.94,79.79,80.73,82.58,82.73,84.62,85.94,82.36,82.0,81.865,79.54,81.92,85.68,83.3,81.41,83.3,81.62,80.9,
GCF_003352105.1_ASM335210v1_genomic,87.12676086956522,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.37590909090909,86.025,82.46300000000002,83.4225,81.79499999999999,83.39,82.63499999999999,nan,nan,85.005,81.2825,nan,82.31,nan,82.38,nan,nan,81.98999999999998,86.56721153846154,nan,nan,83.64,nan,nan,nan,85.76166666666666,85.1759375,85.0533625730994,85.49136363636364,83.04749999999999,82.835,81.78,86.64166666666668,nan,83.12,82.60875,83.52,nan,82.14,90.37590909090909,82.08,87.06008771929824,88.81305555555556,88.85670212765959,89.10121794871795,88.79114583333333,88.94076086956522,88.67441176470588,88.87725609756097,82.25416666666665,nan,nan,88.49333333333334,89.0380303030303,88.49228571428571,89.17735294117645,88.897875,87.09384615384617,88.46364285714287,89.47226190476192,88.67280303030302,84.38,83.355,nan,83.485,82.29249999999999,82.40249999999997,82.86675000000002,nan,86.55500000000002,83.81,82.02,nan,82.75,nan,83.67000000000003,85.32851851851852,nan,96.93544131138057,82.635,82.25416666666665,nan,81.91999999999999,85.63749999999996,81.63909090909092,81.37416666666667,nan,nan,nan,82.49000000000002,82.47999999999999,87.53,82.63499999999999,nan,nan,83.76,79.79,80.5,80.33500000000001,nan,nan,nan,82.11,nan,80.75999999999999,nan,84.06,84.42,nan,91.78,nan,nan,82.97,82.43,
GCF_003612775.1_ASM361277v1_genomic,83.235,84.03750000000001,nan,nan,nan,79.89999999999999,nan,81.01,82.47000000000001,81.53,83.25999999999998,nan,82.776,82.69333333333333,nan,81.79,82.62,81.4,nan,82.56,83.57,84.63,82.765,nan,83.33999999999999,nan,82.93,82.42,82.69,85.46,85.40499999999999,82.08,nan,nan,nan,81.46000000000001,82.90333333333335,nan,86.33,80.39999999999999,80.7,82.07,82.81000000000002,nan,82.04,83.11,85.605,81.43,83.10000000000001,83.25999999999998,82.42,82.83500000000001,82.83500000000001,82.925,82.925,82.83500000000001,82.925,82.83500000000001,82.925,82.22375,83.66,82.62,82.83500000000001,82.83500000000001,82.83500000000001,82.925,82.925,82.83500000000001,82.83500000000001,82.83500000000001,82.83500000000001,84.84400000000001,82.8,nan,82.24333333333333,86.37155120481927,86.51485636114903,82.05199999999999,83.57,82.55192307692309,83.24,83.1975,82.17,82.52999999999999,81.25333333333334,85.53934426229516,nan,81.075,82.635,95.15307017543853,82.22375,82.18000000000004,85.22563909774442,81.77,81.51818181818182,80.80999999999999,81.79333333333334,82.515,82.82499999999999,86.16685082872914,85.57868749999992,85.31999999999996,82.42,84.19,84.04,82.74,83.24,82.59,83.14999999999999,83.18,84.23,81.61,83.1,nan,82.89,83.57,82.24,82.86,82.89,nan,82.14,81.43,84.11,83.99,
GCF_006385555.1_ASM638555v1_genomic,81.78791666666666,82.17499999999997,nan,nan,87.79999999999998,82.70250000000001,79.89000000000001,nan,86.4575,81.77874999999999,81.88333333333337,81.86125,86.4745833333333,87.47187499999998,nan,nan,nan,nan,nan,83.51500000000001,nan,89.45833333333331,82.78687500000002,nan,83.11125,nan,nan,nan,81.40083333333335,82.0075,82.22625,nan,nan,nan,81.33,86.78416666666664,82.47666666666667,82.71875000000001,87.29374999999999,83.95291666666664,84.45333333333335,84.09333333333329,83.33875000000003,82.79999999999998,87.61631578947367,88.19142857142859,82.5175,81.34249999999999,nan,81.88333333333337,nan,81.745,81.745,81.88458333333332,81.615,81.85124999999998,81.93083333333331,81.72374999999998,81.93083333333331,93.95673306772913,82.19125000000001,83.73375,81.65791666666667,81.745,81.65791666666667,81.72833333333331,81.72833333333331,81.745,81.65791666666667,81.77,81.77,nan,86.96181818181822,85.55000000000001,86.89583333333334,82.53374999999998,82.66375000000004,88.5713580246914,81.47875,82.81687499999995,nan,nan,84.2975,nan,85.78874999999996,81.11624999999995,82.77437500000003,85.09750000000004,82.25555555555553,82.22375,93.95673306772913,85.35399999999998,82.65624999999997,88.5308163265306,89.2718041237113,90.55945945945943,85.21833333333332,81.36875000000002,81.15875000000004,82.43267857142861,83.51250000000005,86.12093750000015,80.63,82.0475,82.53875,nan,81.31,81.92500000000001,81.26499999999999,80.3825,82.11,81.7225,nan,81.8375,81.26124999999999,81.8325,83.39,86.40999999999998,nan,81.2275,82.86,82.04375,nan,nan,
GCF_008121535.1_ASM812153v1_genomic,nan,87.81259675405742,nan,nan,nan,88.28869565217391,83.162,87.6257142857143,88.1387804878049,89.26736842105265,nan,nan,82.9156,83.82600000000001,nan,85.25999999999999,80.59199999999998,nan,nan,84.02727272727272,82.181875,nan,85.828,nan,85.998,nan,86.148,79.95,nan,83.887,83.887,80.344,nan,nan,nan,87.15,85.99,nan,87.88,81.98999999999998,85.86600000000001,81.88,85.94,nan,82.44,80.23400000000001,84.10400000000001,84.99799999999999,86.57999999999998,nan,79.95,nan,nan,nan,nan,nan,nan,nan,nan,85.35400000000001,82.664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88.41199999999999,84.73400000000001,nan,86.678,81.28,81.13799999999999,88.36199999999997,88.12433333333334,86.04000000000002,83.98,85.52600000000001,86.84363636363636,85.52600000000001,91.75658536585365,80.05400000000002,88.5,91.78151360544214,nan,82.18000000000004,85.35400000000001,98.07684179102422,81.45200000000001,85.8,81.2363333333333,81.55720000000001,87.34006896551725,88.08399999999997,88.56666666666668,81.40671428571433,81.66,nan,79.95,81.94200000000001,82.544,86.848,80.81400000000001,79.84,80.93199999999999,82.684,82.484,84.99799999999999,86.58000000000001,83.61999999999999,81.65599999999999,86.58000000000001,80.344,86.31799999999998,86.056,83.86,80.744,83.94399999999999,82.184,86.056,
GCF_008824145.1_ASM882414v1_genomic,80.93,82.62300000000002,nan,nan,nan,82.19400000000002,nan,81.55,83.16800000000002,81.434,81.27999999999999,nan,83.26720000000002,84.128,nan,nan,83.72000000000001,nan,nan,81.58,84.29999999999998,nan,82.736,nan,83.324,nan,84.69,83.29999999999998,81.06,82.71000000000001,82.655,nan,nan,nan,nan,nan,81.1,nan,85.24,83.8,81.72,nan,83.62,nan,82.35,82.926,84.689,nan,nan,81.27999999999999,83.13,82.17,82.17,82.35,82.35,82.17,82.35,82.17,82.35,82.65624999999997,nan,81.67,82.17,82.17,82.17,82.35,82.35,82.17,82.17,82.17,82.17,nan,nan,nan,81.494,86.70436619718306,86.81056338028164,81.8856,82.83799999999997,83.252,nan,nan,83.6,nan,81.244,85.95169312169315,nan,82.06700000000001,81.92,85.21223880597019,82.65624999999997,81.44319999999999,93.55230215827338,81.63599999999998,81.64181818181817,81.68000000000004,81.84066666666666,82.60900000000001,83.74935483870968,87.09833333333334,85.47398843930631,82.78000000000002,82.95000000000002,nan,nan,nan,83.98,83.69,83.94000000000001,nan,nan,nan,nan,nan,84.06,nan,nan,nan,nan,nan,nan,nan,nan,nan,
GCF_009176705.1_ASM917670v1_genomic,84.4,86.095,nan,nan,85.89,85.07999999999998,81.36999999999999,nan,83.35999999999999,82.83,84.49000000000004,83.0775,86.39184848484845,88.455,nan,nan,nan,nan,nan,85.21000000000001,nan,90.61338235294116,82.67,nan,80.97,nan,nan,nan,83.24000000000001,83.05,83.85,nan,nan,nan,82.93625,83.365,82.92000000000002,83.01937499999997,86.27333333333331,84.52083333333334,84.38333333333333,83.72333333333333,82.66499999999999,82.78,88.74482882882884,89.75592105263158,81.32,80.62,nan,84.49000000000004,nan,85.34,85.34,85.08500000000001,85.055,85.035,85.08500000000001,85.43,85.08500000000001,88.6073544847328,81.49,83.605,85.34,85.34,85.34,85.23,85.23,85.34,85.34,85.43,85.43,nan,87.52713414634144,87.25555555555556,88.27716666666666,81.77,81.88000000000002,89.48778723404254,82.52,82.79999999999995,nan,nan,85.41999999999999,nan,84.28,80.86125000000001,83.240625,86.71999999999997,85.62999999999994,81.77,88.6073544847328,85.799,81.63649999999998,97.85954286711927,88.94231220657275,88.7629661016949,84.66,81.98249999999999,80.59999999999998,81.37142857142862,82.55999999999997,84.375,80.97,81.39,81.38,nan,82.98,81.89,80.41,80.87,81.97,80.9,nan,83.195,81.31,81.23,nan,84.72,nan,81.04875,81.36,80.6275,nan,nan,
GCF_009938185.1_ASM993818v1_genomic,81.98739130434782,81.80083333333332,nan,nan,nan,80.33636363636364,78.86874999999999,nan,80.86583333333334,80.7975,82.19956521739128,82.6275,86.61234482758616,86.97680000000003,nan,nan,nan,nan,nan,84.75888888888888,nan,88.99363636363636,nan,nan,nan,nan,nan,81.76,83.04043478260871,80.88111111111111,80.58,nan,nan,nan,82.04166666666667,81.95434782608696,82.6522222222222,84.05124999999997,83.25282608695653,84.02236111111111,83.78777777777785,82.59833333333331,83.36124999999998,nan,86.68256756756756,90.09999999999998,nan,80.77333333333334,nan,82.19956521739128,nan,82.00565217391303,82.00565217391303,82.11130434782609,82.00521739130433,82.0717391304348,82.11130434782609,81.8526086956522,82.11130434782609,89.27252577319587,80.77166666666666,83.4961111111111,81.98391304347827,82.00565217391303,82.04086956521738,81.95130434782607,81.95130434782607,82.02,81.98391304347827,81.86826086956523,81.8526086956522,nan,85.74577777777779,85.64136363636364,85.86094339622642,81.50272727272734,81.50727272727272,85.80128906249999,81.55062500000003,84.7458695652174,nan,nan,80.1709090909091,nan,81.33250000000001,82.93999999999998,82.77173913043478,81.1275,81.5834848484849,81.53272727272729,89.27252577319587,81.24833333333338,81.64181818181818,88.7983829787235,97.23581734186212,87.62308473770634,80.83666666666666,81.63062500000002,80.56125,81.62495238095237,81.47266666666665,83.71739130434774,80.3723076923077,81.85846153846153,80.99583333333334,nan,81.2346153846154,80.9046153846154,80.6353846153846,79.28583333333334,80.7925,80.73916666666666,nan,81.84666666666666,79.49384615384614,80.40833333333333,nan,86.325,nan,80.18916666666668,81.31916666666667,81.41916666666667,nan,nan,
GCF_009938225.1_ASM993822v1_genomic,81.48833333333334,82.26699999999998,nan,nan,nan,80.02,77.915,nan,80.94599999999998,80.012,81.24083333333336,82.91833333333334,86.70983333333339,86.79461538461538,nan,nan,nan,nan,nan,84.77,nan,89.18384615384615,nan,nan,nan,nan,nan,nan,82.84583333333335,81.23,80.478,nan,nan,nan,81.84833333333334,81.94363636363637,82.93666666666667,83.89083333333338,82.97583333333334,84.2008333333333,83.90277777777773,82.7877777777778,83.43166666666667,nan,85.94222222222223,89.53333333333333,nan,80.86833333333333,nan,81.24083333333336,nan,81.80333333333333,81.80333333333333,81.85583333333334,81.87416666666667,81.80583333333333,81.85583333333334,81.67000000000002,81.85583333333334,90.56027027027027,80.68666666666667,83.242,81.77833333333335,81.80333333333333,81.83083333333332,81.91416666666666,81.91416666666666,81.80333333333333,81.77833333333335,81.67000000000002,81.67000000000002,nan,86.89035714285716,84.47842105263157,85.7469696969697,81.05999999999999,81.14,87.08485714285716,81.126,84.73041666666664,nan,nan,80.74,nan,83.516,81.23,83.01916666666668,81.054,81.3675,80.80999999999999,90.56027027027027,81.90079999999998,81.68000000000004,88.7064516129032,88.21555982465185,97.97121810699588,81.12999999999998,80.922,80.92200000000003,81.3522857142857,81.21699999999996,83.6036363636364,80.53166666666667,81.31666666666666,81.21499999999999,nan,81.29166666666667,80.60666666666667,80.78666666666665,79.04833333333333,81.02166666666666,80.85833333333333,nan,81.82416666666667,78.98666666666666,80.64666666666666,nan,85.58749999999999,nan,79.965,81.27166666666666,81.22666666666667,nan,nan,
GCF_014023275.1_ASM1402327v1_genomic,nan,87.01019893483708,nan,nan,nan,86.3295238095238,82.85000000000001,86.31866666666666,78.8482334384858,86.31500000000001,nan,nan,83.28200000000001,83.50666666666667,nan,83.96333333333332,80.41666666666667,nan,nan,82.08833333333332,81.47333333333334,nan,86.39666666666666,nan,86.00333333333333,nan,86.74666666666667,80.21000000000001,nan,83.395,83.46666666666665,80.36333333333333,nan,nan,nan,nan,nan,nan,nan,81.14999999999999,82.40666666666667,83.22000000000001,nan,nan,81.58333333333333,81.17,84.23833333333333,83.91000000000001,85.35333333333331,nan,80.21,nan,nan,nan,nan,nan,nan,nan,nan,85.21833333333329,84.43666666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83.94133333333335,85.74333333333334,nan,86.60666666666667,81.45666666666665,80.70333333333332,87.20999999999997,86.5775,nan,82.04666666666667,84.75166666666667,87.81111111111112,82.83999999999999,88.28875,81.3633333333333,nan,89.26328958880141,nan,81.78666666666666,85.21833333333329,86.86464788732393,81.84066666666666,84.66000000000001,80.8336111111111,80.92266666666666,92.2372334713199,85.94999999999999,87.12000000000005,81.34523809523805,80.64666666666669,nan,80.21000000000001,83.45333333333333,83.99999999999999,85.63666666666666,81.29666666666667,80.10666666666667,80.76333333333334,82.77333333333333,83.21,83.91000000000001,85.39999999999999,83.33,82.30999999999999,83.86999999999999,79.96666666666667,83.94333333333334,86.21666666666665,83.42,82.13000000000001,81.47333333333334,83.70333333333333,83.25666666666666,
GCF_014279975.1_ASM1427997v1_genomic,nan,85.73750000000001,nan,nan,nan,87.82833333333333,82.76,86.3825,87.00999999999999,87.775,nan,nan,86.82400000000001,88.75999999999999,nan,82.28,80.94,nan,nan,85.29,81.95,nan,85.28,nan,85.21,nan,87.92,81.23,nan,85.02999999999999,85.525,80.69,nan,nan,nan,84.93,nan,nan,86.32,79.48,80.36,79.68,nan,nan,81.99,81.47,85.35,82.88,81.74,nan,81.41,nan,nan,nan,nan,nan,nan,nan,nan,81.36875,83.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.592,84.47,nan,85.4475,82.425,82.49,81.18400000000001,89.10790322580644,nan,82.28,82.6075,85.55499999999999,81.19,86.86749999999998,82.04499999999999,nan,87.38583333333332,nan,82.515,81.36875,88.08399999999999,82.60900000000001,81.99,81.63062500000002,80.60900000000001,85.94999999999999,90.97666666666674,89.11254545454547,83.88071428571432,82.40750000000001,nan,81.41,82.64,82.1,82.1,81.41,81.19,80.58,82.71,83.0,80.83,81.56,84.39,81.41,82.28,80.69,86.06,83.56,85.23,81.56,83.56,81.92,82.28,
GCF_014280235.1_ASM1428023v1_genomic,nan,86.14874999999999,nan,nan,nan,89.16666666666669,81.51,88.18066666666668,87.86444444444447,88.07,nan,nan,85.14399999999999,87.7,nan,86.81,80.75,76.06,nan,83.96,81.23,nan,84.33,nan,84.37166666666667,nan,87.39,81.23,nan,84.38,84.28,80.51,nan,nan,nan,85.52999999999999,nan,nan,nan,79.93,81.27333333333333,79.77,nan,nan,81.27,80.39666666666666,84.955,82.42,80.64999999999999,nan,81.23,nan,nan,nan,nan,nan,nan,nan,nan,81.15875000000004,81.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.41200000000002,83.11,nan,84.88,82.695,82.815,82.134,87.02494949494948,80.82666666666665,81.8,81.98,90.3025,81.08,88.14833333333334,81.455,nan,87.80083333333333,nan,82.82499999999999,81.15875000000004,88.56622222222222,83.7493548387097,80.59999999999997,80.56125000000002,80.50466666666665,87.12000000000002,89.10090909090913,97.2373134328358,83.24023809523811,82.89,nan,81.23,81.37,81.44,81.26,81.41,81.01,80.58,82.21,81.92,80.47,80.72,83.3,80.87,81.19,80.69,83.42500000000001,84.17,84.16,86.02,85.49,80.9,81.26,
GCF_016803985.1_ASM1680398v1_genomic,83.13000000000001,81.19410714285716,nan,nan,nan,80.37714285714287,81.11999999999999,83.3352380952381,82.28785714285716,81.53999999999999,83.38999999999994,nan,82.29028571428569,83.17857142857142,83.24,82.72000000000001,83.03999999999999,83.00125,nan,81.31857142857143,83.63000000000004,nan,84.87928571428571,nan,84.48571428571428,nan,87.16999999999999,83.79499999999999,82.61,83.15642857142856,83.10142857142856,82.67999999999999,nan,nan,nan,84.965,84.52999999999999,nan,nan,77.57,nan,nan,83.14000000000003,nan,81.75285714285715,82.73857142857143,85.2957142857143,82.57000000000001,82.83999999999996,83.38999999999994,83.67,83.42499999999997,83.42499999999997,82.245,82.27999999999999,82.18999999999998,82.245,82.48,82.245,82.44392857142863,85.37,83.57000000000001,83.42499999999997,83.42499999999997,83.42499999999997,82.27999999999999,82.27999999999999,83.42499999999997,83.42499999999997,82.48,82.48,82.42200000000001,83.46,nan,82.30357142857143,87.45234693877553,88.01136363636361,81.6214285714286,83.59285714285713,82.17428571428573,83.85000000000001,82.18500000000003,82.36928571428572,83.49,82.06571428571426,86.39675925925933,nan,81.17464285714289,82.48000000000002,82.87400552486184,82.44392857142863,81.41071428571425,87.1136453201971,81.37142857142867,81.76758241758242,81.17314285714284,81.34761904761902,83.88428571428574,83.23928571428573,87.58966903073284,86.28469135802474,82.27,82.65999999999998,85.18999999999998,84.36,83.33,84.75500000000001,82.83,84.26499999999999,nan,84.71,82.75,84.07000000000001,nan,83.13,84.56000000000002,82.64999999999999,83.46,83.49,82.01,82.89999999999999,82.17,84.92999999999999,84.98,
